open_time,open,high,low,close,volume
1728213300000,62037.04,62056.76,61967.03,62056.76,0.00467
1728214200000,62056.74,62056.76,62055.59,62056.76,0.07844
1728215100000,62056.75,62056.76,62049.59,62056.59,0.00259
1728216000000,62039.09,62096.68,62011.9,62011.9,0.00643
1728216900000,62036.69,62081.59,61973.84,62065.8,0.00908
1728217800000,62065.79,62075.2,62013.11,62016.7,0.04189
1728218700000,62024.81,62163.89,62024.81,62163.89,0.0166
1728219600000,62170.0,62173.78,62109.36,62173.78,0.13774
1728220500000,62115.74,62173.78,62115.74,62119.75,0.01511
1728221400000,62106.11,62173.78,62106.11,62128.99,0.31431
1728222300000,62173.78,62232.9,62119.63,62119.63,0.02223
1728223200000,62089.83,62217.99,62089.83,62170.63,0.00363
1728224100000,62143.26,62275.62,62143.26,62275.62,0.08107
1728225000000,62219.76,62318.12,62219.76,62318.12,0.90121
1728225900000,62318.13,62550.3,62318.13,62515.86,2.24819
1728226800000,62515.86,62534.34,62422.31,62480.2,0.11955
1728227700000,62428.61,62527.0,62353.4,62353.4,0.28301
1728228600000,62368.9,62397.31,62327.9,62397.31,0.40486
1728229500000,62397.31,62543.59,62351.06,62494.87,0.01255
1728230400000,62483.7,62729.98,62483.7,62569.9,0.28446
1728231300000,62619.51,62645.59,62453.51,62538.1,0.13744
1728232200000,62579.9,62648.08,62527.81,62637.09,0.71869
1728233100000,62489.32,62623.8,62489.32,62518.29,0.01823
1728234000000,62512.18,62595.7,62511.95,62539.6,0.01214
1728234900000,62637.09,62660.3,62637.09,62660.3,0.00159
1728235800000,62690.0,62700.2,62660.3,62660.32,0.38777
1728236700000,62660.3,62660.3,62553.93,62553.95,0.55841
1728237600000,62616.0,62671.67,62595.46,62595.49,0.02341
1728238500000,62656.39,62700.0,62580.61,62699.3,0.09927
1728239400000,62635.71,62700.0,62635.71,62700.0,0.00145
1728240300000,62632.0,62641.01,62632.0,62641.01,0.00066
1728241200000,62641.01,62806.66,62641.01,62662.72,0.23599
1728242100000,62744.7,62806.66,62731.8,62806.66,0.08136
1728243000000,62806.66,62806.66,62645.83,62710.2,0.4446
1728243900000,62645.85,62710.2,62617.72,62657.84,0.05595
1728244800000,62645.22,62738.49,62628.86,62738.49,0.00165
1728245700000,62738.49,62738.49,62605.01,62663.12,0.00855
1728246600000,62637.31,62637.31,62561.2,62625.49,0.02247
1728247500000,62625.47,62625.47,62544.7,62606.89,0.00626
1728248400000,62606.89,62606.89,62523.22,62587.59,0.00456
1728249300000,62552.49,62552.49,62430.0,62499.71,0.03928
1728250200000,62499.89,62604.66,62441.08,62481.16,0.02555
1728251100000,62481.11,62481.12,62276.07,62351.28,0.19599
1728252000000,62351.28,62418.16,61631.9,62418.16,0.51983
1728252900000,62409.89,62430.4,62406.4,62406.4,0.00168
1728253800000,62430.39,62495.43,62406.4,62495.42,0.00491
1728254700000,62488.29,62488.29,62432.05,62432.05,0.05627
1728255600000,62496.2,62775.99,62496.2,62642.0,0.1296
1728256500000,62695.25,62792.67,62642.0,62742.19,0.02209
1728257400000,62774.8,62825.4,62686.59,62756.37,0.18113
1728258300000,62788.4,62807.02,62673.31,62807.02,0.20268
1728259200000,62757.67,62801.0,62686.46,62686.46,0.44631
1728260100000,62778.49,62837.59,62696.31,62713.44,0.29813
1728261000000,62713.59,63156.84,62709.9,63156.76,1.08858
1728261900000,63156.75,63506.93,63156.75,63411.9,0.66182
1728262800000,63506.73,63730.44,63474.63,63647.5,0.58311
1728263700000,63647.5,63764.83,63533.35,63653.81,0.56104
1728264600000,63735.79,63763.3,63653.83,63693.0,0.06321
1728265500000,63693.0,63745.93,63602.3,63706.2,0.45315
1728266400000,63738.4,63768.92,63690.18,63759.09,0.03732
1728267300000,63768.92,63768.92,63666.01,63756.0,0.04335
1728268200000,63680.01,63700.0,63613.23,63630.36,0.01579
1728269100000,63630.0,63630.0,63500.0,63500.0,0.21972
1728270000000,63500.01,63596.2,63500.01,63584.99,0.05193
1728270900000,63584.99,63584.99,63500.0,63557.89,0.01301
1728271800000,63557.89,63558.0,63084.83,63299.8,0.286
1728272700000,63386.19,63422.29,63332.47,63379.37,0.02709
1728273600000,63357.5,63473.17,63357.5,63440.0,0.00806
1728274500000,63473.16,63507.79,63426.06,63444.41,0.0325
1728275400000,63444.41,63488.69,63377.41,63377.41,0.00307
1728276300000,63389.09,63393.24,63343.79,63357.5,0.00119
1728277200000,63357.47,63491.7,63331.88,63472.08,0.07696
1728278100000,63472.08,63472.08,63394.1,63406.79,0.00607
1728279000000,63406.79,63406.79,63111.0,63324.0,0.26725
1728279900000,63310.49,63310.49,63245.05,63310.49,0.15357
1728280800000,63213.3,63350.1,63213.3,63310.07,0.01256
1728281700000,63310.07,63457.2,63310.07,63457.2,0.01017
1728282600000,63437.3,63476.8,63383.42,63450.44,0.00198
1728283500000,63474.89,63558.0,63458.84,63505.66,0.02482
1728284400000,63505.19,63562.77,63450.46,63525.0,0.00786
1728285300000,63450.44,63511.8,63428.71,63443.41,0.00168
1728286200000,63549.67,63549.67,63427.21,63445.93,0.00057
1728287100000,63445.93,63496.7,63445.93,63496.7,0.00031
1728288000000,63554.06,63633.41,63500.5,63550.93,0.25851
1728288900000,63557.43,63638.27,63548.61,63548.61,0.0011
1728289800000,63548.63,63638.89,63513.66,63513.66,0.00471
1728290700000,63536.93,63632.03,63470.33,63520.07,0.05417
1728291600000,63559.83,63559.83,63372.63,63372.63,0.07626
1728292500000,63355.57,63395.79,63144.14,63204.24,0.28558
1728293400000,63203.21,63248.06,63084.83,63108.13,0.13837
1728294300000,63169.92,63248.15,63143.01,63241.53,0.01496
1728295200000,63223.91,63223.91,63083.87,63083.87,0.04705
1728296100000,63127.75,63127.75,62937.55,62942.73,1.08172
1728297000000,62996.39,63000.0,62945.26,62994.01,0.00098
1728297900000,62999.99,62999.99,62915.85,62961.2,0.01793
1728298800000,62890.47,62937.26,62684.53,62827.44,0.18664
1728299700000,62819.76,62842.75,62737.1,62737.1,0.00117
1728300600000,62772.17,62859.9,62718.26,62793.3,0.56965
1728301500000,62793.46,63077.5,62793.46,63023.39,0.14107
1728302400000,63070.5,63070.5,62925.77,63028.07,0.00403
1728303300000,62994.55,63070.21,62949.02,62996.62,0.00302
1728304200000,63077.71,63077.71,62863.62,62944.05,0.00429
1728305100000,62885.01,62982.86,62831.31,62873.56,0.00825
1728306000000,62873.18,62976.3,62873.18,62960.04,0.01104
1728306900000,62946.85,63140.5,62946.85,63135.19,0.01783
1728307800000,63139.8,63251.95,62957.01,63251.95,0.0962
1728308700000,63166.84,63507.79,63160.11,63352.91,0.81776
1728309600000,63412.5,63790.65,63410.43,63790.65,0.77332
1728310500000,63719.78,64177.0,63687.39,64164.94,1.80406
1728311400000,64164.93,64329.1,64010.26,64187.1,1.09831
1728312300000,64160.2,64160.2,63944.68,64035.12,0.23713
1728313200000,63929.74,63975.35,63685.45,63764.0,0.17904
1728314100000,63764.0,63764.0,63507.81,63715.58,0.69098
1728315000000,63753.48,63850.99,63660.02,63736.27,0.4113
1728315900000,63724.2,63724.2,63562.8,63584.91,0.13748
1728316800000,63665.37,63755.68,63431.63,63505.0,0.73391
1728317700000,63505.0,63730.12,63458.6,63639.02,0.13949
1728318600000,63632.02,63796.96,63566.21,63796.96,0.02623
1728319500000,63787.39,63836.74,63729.39,63738.78,0.38217
1728320400000,63755.27,63853.25,63700.23,63712.44,0.00483
1728321300000,63712.44,63752.48,63596.69,63596.73,0.06312
1728322200000,63641.18,63656.88,63549.69,63648.6,0.16609
1728323100000,63705.6,63753.43,63516.68,63628.5,1.03381
1728324000000,63647.3,63752.29,63452.81,63452.81,1.04899
1728324900000,63452.81,63529.07,63272.12,63459.46,0.49229
1728325800000,63394.05,63394.05,63202.16,63259.18,0.11555
1728326700000,63259.05,63259.05,62728.77,62863.06,1.74379
1728327600000,62863.07,63257.93,62842.31,63257.93,2.72088
1728328500000,63257.93,63320.8,63053.49,63175.76,0.53132
1728329400000,63108.07,63291.4,63108.07,63213.24,0.13658
1728330300000,63213.24,63400.16,63213.24,63285.68,0.1442
1728331200000,63356.96,63356.96,63269.0,63269.01,0.01062
1728332100000,63269.01,63269.27,63094.02,63216.28,0.32857
